,gvkey,year,sim
3374,14395,2006,3.3944500621843647
3375,14418,2002,0.058650084040675524
3376,14418,2003,0.10287498100996703
3377,14418,2004,0.15276678052881104
3378,14418,2005,0.20152448044877552
3379,14418,2006,0.2615271165101719
3380,14446,2002,1.8421957466544223
3381,14446,2003,1.9818801236717214
3382,14446,2004,2.0922228334646253
3383,14446,2005,2.191028518205289
3384,14446,2006,2.279428190381849
3385,14450,2002,0.9518437057539684
3386,14450,2003,1.043642635544371
3387,14450,2004,1.1284156774681222
3388,14450,2005,1.20745166704639
3389,14450,2006,1.2821166405800652
3390,14459,2002,7.318681231151096
3391,14459,2003,7.592000587305995
3392,14459,2004,7.81212157991963
3393,14459,2005,7.987775055280696
3394,14459,2006,8.10260720552077
3395,14462,2002,5.721330347647378
3396,14462,2003,4.59164936094063
3397,14462,2004,4.048993548454851
3398,14462,2005,3.5879576523747314
3399,14462,2006,3.5249319237600636
3400,14470,2002,17.774442085147307
3401,14470,2003,18.178480990571735
3402,14470,2004,18.485842806705925
3403,14470,2005,18.774522604071535
3404,14470,2006,18.99571525709563
3405,14477,2002,0.43818393772275743
3406,14477,2003,0.4218180345962476
3407,14477,2004,0.4414806198485407
3408,14477,2005,0.47890739974961777
3409,14477,2006,0.5164525847476301
3410,14487,2002,0.050071820444561786
3411,14487,2003,0.09661543095930542
3412,14487,2004,0.14386948684494494
3413,14487,2005,0.20263179811930074
3414,14487,2006,0.261405584114643
3415,14489,2002,131.79303563811038
3416,14489,2003,132.21729109283774
3417,14489,2004,132.88316050424888
3418,14489,2005,133.0568879586092
3419,14489,2006,134.04086490674646
3420,14561,2002,1.8524594386396347
3421,14561,2003,1.9915700805245196
3422,14561,2004,2.1026441257770445
3423,14561,2005,2.201715060435551
3424,14561,2006,2.2907101458066563
3425,14565,2002,12.158391078680616
3426,14565,2003,12.73879458591361
3427,14565,2004,13.10002910628045
3428,14565,2005,13.386994516020032
3429,14565,2006,13.617135811550947
3430,14582,2002,1.096954461593014
3431,14582,2003,1.1825664628668253
3432,14582,2004,1.2626944512387257
3433,14582,2005,1.337799091347536
3434,14582,2006,1.4053660502259313
3435,14597,2002,1.3193598128155195
3436,14597,2003,1.3221770461108366
3437,14597,2004,1.3620842488103413
3438,14597,2005,1.4091696062457422
3439,14597,2006,1.4608109613514457
3440,14623,2002,91.1248089436955
3441,14623,2003,93.62319622587735
3442,14623,2004,95.37221101665496
3443,14623,2005,96.63786281847133
3444,14623,2006,97.53236155169778
3445,14626,2002,6.8923187737507945
3446,14626,2003,6.756607838329667
3447,14626,2004,6.657620193189141
3448,14626,2005,6.614511989317388
3449,14626,2006,6.724164317838551
3450,14650,2002,10.278948176292825
3451,14650,2003,10.480975051319255
3452,14650,2004,10.671387079839105
3453,14650,2005,10.836041043331052
3454,14650,2006,10.96733117063825
3455,14679,2002,0.9603083529903341
3456,14679,2003,1.061219740246268
3457,14679,2004,1.1447056791121992
3458,14679,2005,1.2238068059983953
3459,14679,2006,1.298163717151577
3460,14863,2002,15.421516102234731
3461,14863,2003,15.793534652933001
3462,14863,2004,16.12515788612867
3463,14863,2005,16.39062599417554
3464,14863,2006,16.560480126383226
3465,14881,2002,17.736897013922754
3466,14881,2003,17.3189676152234
3467,14881,2004,17.150570989268093
3468,14881,2005,17.05130077076302
3469,14881,2006,17.17236948802893
3470,14891,2002,1.8612264639569178
3471,14891,2003,2.009619746742851
3472,14891,2004,2.120417911814806
3473,14891,2005,2.220166342038837
3474,14891,2006,2.3092711614325183
3475,14897,2002,6.511511104900285
3476,14897,2003,6.461443709606965
3477,14897,2004,6.448106200833464
3478,14897,2005,6.460432229677786
3479,14897,2006,6.539901282504431
3480,14898,2002,0.060129366468810105
3481,14898,2003,0.1143757409435924
3482,14898,2004,0.1714005716279949
3483,14898,2005,0.2300039325946009
3484,14898,2006,0.2898269655877172
3485,14918,2002,1.1611863772816333
3486,14918,2003,1.1546698266910551
3487,14918,2004,1.171213223669817
3488,14918,2005,1.2131405697037672
3489,14918,2006,1.2700945374485892
3490,14954,2002,2.1041265886561686
3491,14954,2003,2.1874319660126034
3492,14954,2004,2.265242522622324
3493,14954,2005,2.3479851835451204
3494,14954,2006,2.4220223372879985
3495,15070,2002,0.060000000000000005
3496,15070,2003,0.11401850117942006
3497,15070,2004,0.17085057552343091
3498,15070,2005,0.22928188173875705
3499,15070,2006,0.28895337719433534
3500,15106,2002,20.300750289928764
3501,15106,2003,20.58782808466721
3502,15106,2004,20.8656589527085
3503,15106,2005,21.110645295778895
3504,15106,2006,21.317279113569885
3505,15160,2002,3.4906019039913936
3506,15160,2003,3.491712542264027
3507,15160,2004,3.5728776707349126
3508,15160,2005,3.616688799246792
3509,15160,2006,3.677787912440818
3510,15290,2002,1.8606167059806682
3511,15290,2003,2.008953373624066
3512,15290,2004,2.11959470962347
3513,15290,2005,2.2198218305357345
3514,15290,2006,2.3093066537186027
3515,15293,2002,5.82041604052396
3516,15293,2003,5.73872689189907
3517,15293,2004,5.732651443468836
3518,15293,2005,5.752634769353561
3519,15293,2006,5.8529611879119265
3520,15331,2002,3.079314859085595
3521,15331,2003,3.2267002493200936
3522,15331,2004,3.342018270200875
3523,15331,2005,3.439013809330582
3524,15331,2006,3.5210260074655766
3525,15343,2002,0.060000000000000005
3526,15343,2003,0.11401850117942006
3527,15343,2004,0.17085057552343091
3528,15343,2005,0.22928188173875705
3529,15343,2006,0.28895337719433534
3530,15347,2002,4.688048797494969
3531,15347,2003,4.340515186813922
3532,15347,2004,4.161659515295021
3533,15347,2005,4.060744330250568
3534,15347,2006,4.076706534750029
3535,15354,2002,1.9159316864477878
3536,15354,2003,1.7007720960276154
3537,15354,2004,1.5889868295446632
3538,15354,2005,1.5320970166326662
3539,15354,2006,1.5460493328941474
3540,15446,2002,15.601811663421929
3541,15446,2003,16.084330929022848
3542,15446,2004,16.56415977492746
3543,15446,2005,16.907346577773538
3544,15446,2006,17.174841145001803
3545,15855,2002,7.235372305463985
3546,15855,2003,6.777327864870238
3547,15855,2004,6.669810004963232
3548,15855,2005,6.622825515430309
3549,15855,2006,6.577468730469058
3550,16188,2002,22.408694375459056
3551,16188,2003,22.05629688430962
3552,16188,2004,21.999359869458708
3553,16188,2005,22.027662496464426
3554,16188,2006,22.084851918627717
3555,16243,2002,0.9603083529903341
3556,16243,2003,1.061219740246268
3557,16243,2004,1.1447056791121994
3558,16243,2005,1.223806805998395
3559,16243,2006,1.2981637171515774
3560,16401,2002,53.421673400448014
3561,16401,2003,52.31840301021562
3562,16401,2004,52.09370789328015
3563,16401,2005,52.165654534511134
3564,16401,2006,52.39580318007702
3565,16453,2002,4.533444877261944
3566,16453,2003,4.806584319730456
3567,16453,2004,4.987220716935782
3568,16453,2005,5.148393948385116
3569,16453,2006,5.279961263069463
3570,16456,2002,0.060000000000000005
3571,16456,2003,0.11401850117942006
3572,16456,2004,0.17085057552343091
3573,16456,2005,0.22928188173875705
3574,16456,2006,0.28895337719433534
3575,16477,2002,72.19558846358454
3576,16477,2003,72.6272185956054
3577,16477,2004,73.3607331834486
3578,16477,2005,73.95363666758675
3579,16477,2006,74.40935618820606
3580,16480,2002,0.03138464158763318
3581,16480,2003,0.0698348956507081
3582,16480,2004,0.11720521693750063
3583,16480,2005,0.17500256246973395
3584,16480,2006,0.2331247136356775
3585,16488,2002,2.989807304139268
3586,16488,2003,3.081248744912838
3587,16488,2004,3.1631667933788346
3588,16488,2005,3.236521695787353
3589,16488,2006,3.325129128174295
3590,16531,2002,0.19237869832514293
3591,16531,2003,0.21121544154560024
3592,16531,2004,0.2495362129535557
3593,16531,2005,0.2847704886767771
3594,16531,2006,0.3382029991577795
3595,16597,2002,32.21629407121493
3596,16597,2003,33.1922346733168
3597,16597,2004,33.79483761536095
3598,16597,2005,34.32221980564373
3599,16597,2006,34.715569308662836
3600,16620,2002,0.051880554040271594
3601,16620,2003,0.09706410671611573
3602,16620,2004,0.15479682886037222
3603,16620,2005,0.2125275731594022
3604,16620,2006,0.2717891831731395
3605,16710,2002,2.8326103039584583
3606,16710,2003,2.9218174366380407
3607,16710,2004,2.999627629782481
3608,16710,2005,3.066352258073903
3609,16710,2006,3.161370833106028
3610,16721,2002,1.08112297598055
3611,16721,2003,1.1382033781752985
3612,16721,2004,1.1950363221397151
3613,16721,2005,1.240874483819727
3614,16721,2006,1.3088302447036044
3615,16747,2002,0.060000000000000005
3616,16747,2003,0.11401850117942006
3617,16747,2004,0.17085057552343091
3618,16747,2005,0.22928188173875705
3619,16747,2006,0.28895337719433534
3620,17080,2002,10.7483322814283
3621,17080,2003,10.967675139462692
3622,17080,2004,11.143998062145005
3623,17080,2005,11.30179436884541
3624,17080,2006,11.41579782117264
3625,17101,2002,4.951081619913275
3626,17101,2003,5.185920313281728
3627,17101,2004,5.355762915239041
3628,17101,2005,5.505543466511725
3629,17101,2006,5.616730188454985
3630,17110,2002,1.0729560792804416
3631,17110,2003,1.071947855726647
3632,17110,2004,1.0927482789132255
3633,17110,2005,1.0901612058850827
3634,17110,2006,1.1596461605728863
3635,18654,2002,0.9349105394690151
3636,18654,2003,0.9918289777806066
3637,18654,2004,1.0334555177704345
3638,18654,2005,1.0843457579006797
3639,18654,2006,1.15820894536431
3640,18699,2002,0.410014658617439
3641,18699,2003,0.3538076233831007
3642,18699,2004,0.35401849945899744
3643,18699,2005,0.3411319480899262
3644,18699,2006,0.3808725630047046
3645,19069,2002,39.53302598714846
3646,19069,2003,40.01473287761436
3647,19069,2004,40.48263145028616
3648,19069,2005,40.797730232621724
3649,19069,2006,41.10182946198737
3650,19305,2002,1.9250306794770036
3651,19305,2003,1.9948056487219201
3652,19305,2004,2.0971479387198735
3653,19305,2005,2.1792407591637852
3654,19305,2006,2.2591434467493627
3655,20209,2002,0.9603083529903341
3656,20209,2003,1.061219740246268
3657,20209,2004,1.1447056791121992
3658,20209,2005,1.2238068059983953
3659,20209,2006,1.298163717151577
3660,20245,2002,1.0444734093097199
3661,20245,2003,1.0794527049457923
3662,20245,2004,1.1158953866595187
3663,20245,2005,1.1718194265985629
3664,20245,2006,1.2365949097397426
3665,20296,2002,2.0746136232301593
3666,20296,2003,2.119517105636354
3667,20296,2004,2.193018739802442
3668,20296,2005,2.25377303258899
3669,20296,2006,2.3276044655864006
3670,20494,2002,1.2317762569504556
3671,20494,2003,1.2917838153809043
3672,20494,2004,1.3611299835928037
3673,20494,2005,1.4227483783877921
3674,20494,2006,1.48379051911363
3675,20695,2002,6.145080660955404
3676,20695,2003,6.402635516050963
3677,20695,2004,6.602756396538055
3678,20695,2005,6.765587644242636
3679,20695,2006,6.879345023099029
3680,20696,2002,5.632906188508666
3681,20696,2003,5.846860664708055
3682,20696,2004,5.977053731324533
3683,20696,2005,6.122837340827777
3684,20696,2006,6.251204775512457
3685,20734,2002,0.6065844344107197
3686,20734,2003,0.598346165555785
3687,20734,2004,0.6418707351090402
3688,20734,2005,0.684606855295599
3689,20734,2006,0.7170570621233298
3690,20779,2002,440.5550270421146
3691,20779,2003,441.5833664876754
3692,20779,2004,443.71500330670386
3693,20779,2005,444.6737008266547
3694,20779,2006,446.3193323334826
3695,20904,2002,3.2106583088890384
3696,20904,2003,3.1854744272513393
3697,20904,2004,3.2097171020049253
3698,20904,2005,3.1958930141068116
3699,20904,2006,3.272684042540144
3700,20983,2002,1.9948869669617804
3701,20983,2003,2.117041748726356
3702,20983,2004,2.2158347676031296
3703,20983,2005,2.3017303611270905
3704,20983,2006,2.383826946955431
3705,21118,2002,0.05805828311547419
3706,21118,2003,0.10220382986876932
3707,21118,2004,0.15100824057516302
3708,21118,2005,0.19950750530572334
3709,21118,2006,0.25947809799096916
3710,21132,2002,0.16826883718655394
3711,21132,2003,0.19925990675745256
3712,21132,2004,0.25246046071501194
3713,21132,2005,0.3053556032829783
3714,21132,2006,0.3573981181564012
3715,21136,2002,0.9464686071314024
3716,21136,2003,1.0293291145030263
3717,21136,2004,1.097567215836062
3718,21136,2005,1.1575114516360436
3719,21136,2006,1.2325939471040015
3720,21186,2002,2.1056407373718327
3721,21186,2003,2.198258532141393
3722,21186,2004,2.283384807453437
3723,21186,2005,2.3751966052572904
3724,21186,2006,2.4484094984076394
3725,21244,2002,0.04157904067375414
3726,21244,2003,0.08747764553802556
3727,21244,2004,0.1444384690853131
3728,21244,2005,0.2019119053378207
3729,21244,2006,0.2609372686739585
3730,21487,2002,9.792728293333742
3731,21487,2003,10.138028350723012
3732,21487,2004,10.406887717124745
3733,21487,2005,10.645764620732812
3734,21487,2006,10.805360382289614
3735,21496,2002,-0.01706095397413985
3736,21496,2003,-0.012086529670711839
3737,21496,2004,0.01894037164275782
3738,21496,2005,0.06547741300522007
3739,21496,2006,0.12173084277444828
3740,21507,2002,0.2772635866058122
3741,21507,2003,0.24760561168422127
3742,21507,2004,0.2571371304672723
3743,21507,2005,0.26804413950865696
3744,21507,2006,0.3133130391766845
3745,21508,2002,0.9158903660815815
3746,21508,2003,0.5647906442004115
3747,21508,2004,0.37037564931683464
3748,21508,2005,0.3015700359514296
3749,21508,2006,0.2922761293223425
3750,21743,2002,4.832892265272504
3751,21743,2003,5.080882061339946
3752,21743,2004,5.256985628843517
3753,21743,2005,5.4014805567063275
3754,21743,2006,5.521458670279689
3755,21776,2002,0.9338739568799993
3756,21776,2003,0.9789487889358811
3757,21776,2004,1.02280915628498
3758,21776,2005,1.062781227138612
3759,21776,2006,1.1364676518539085
3760,21777,2002,1.2579586289787965
3761,21777,2003,1.0920614814737755
3762,21777,2004,1.0463644717677052
3763,21777,2005,1.0256776926982052
3764,21777,2006,1.063765521322766
3765,22205,2002,0.1598041899501882
3766,22205,2003,0.18201870599072234
3767,22205,2004,0.23578140254359756
3768,22205,2005,0.28837317232609483
3769,22205,2006,0.33994708138583013
3770,22308,2002,0.060000000000000005
3771,22308,2003,0.11401850117942006
3772,22308,2004,0.17122677148534818
3773,22308,2005,0.22962057410563236
3774,22308,2006,0.28930971047559534
3775,22325,2002,151.1871172684009
3776,22325,2003,152.20307282390806
3777,22325,2004,153.5756740773403
3778,22325,2005,154.6905832386701
3779,22325,2006,155.45575740066178
3780,22373,2002,4.658730179371102
3781,22373,2003,4.709546152351818
3782,22373,2004,4.739755862529109
3783,22373,2005,4.8155049387988695
3784,22373,2006,4.925620459375877
3785,22461,2002,5.842516512854606
3786,22461,2003,6.084894128588562
3787,22461,2004,6.253236465523169
3788,22461,2005,6.375599065913169
3789,22461,2006,6.50438062912132
3790,22507,2002,0.14439469286541304
3791,22507,2003,0.12981182354391294
3792,22507,2004,0.1767171502911116
3793,22507,2005,0.22809318621209104
3794,22507,2006,0.277859965380474
3795,22794,2002,14.4707461249538
3796,22794,2003,14.600904269568368
3797,22794,2004,14.748750195159475
3798,22794,2005,14.961942555098785
3799,22794,2006,15.096527332693535
3800,22815,2002,31.46390486832052
3801,22815,2003,30.359076695443786
3802,22815,2004,29.946323174435758
3803,22815,2005,29.799366110993297
3804,22815,2006,29.918829881318796
3805,23027,2002,1.3598403146774827
3806,23027,2003,1.395212060340926
3807,23027,2004,1.4617470566523054
3808,23027,2005,1.5187545255305368
3809,23027,2006,1.572546003398067
3810,23067,2002,6.96202274868253
3811,23067,2003,7.195542745251116
3812,23067,2004,7.339699776351738
3813,23067,2005,7.505984538142341
3814,23067,2006,7.628515979992562
3815,23088,2002,2.490576130695225
3816,23088,2003,2.503967699888529
3817,23088,2004,2.534673922353232
3818,23088,2005,2.5972173334603257
3819,23088,2006,2.64835004960653
3820,23220,2002,28.296390787347402
3821,23220,2003,28.904241842602204
3822,23220,2004,29.3140924492759
3823,23220,2005,29.68795067324703
3824,23220,2006,29.971371821687885
3825,23224,2002,0.06022420273811953
3826,23224,2003,0.1145291026650582
3827,23224,2004,0.17162669546484494
3828,23224,2005,0.23035371891089998
3829,23224,2006,0.2902368716891976
3830,23291,2002,2.9895747736029037
3831,23291,2003,3.0700288947517516
3832,23291,2004,3.1548891066283318
3833,23291,2005,3.2178416130255383
3834,23291,2006,3.307543599913539
3835,23528,2002,22.934000265597213
3836,23528,2003,23.761608864750315
3837,23528,2004,24.331101522518374
3838,23528,2005,24.754627582895004
3839,23528,2006,25.04397799017638
3840,23587,2002,2.7609250589710017
3841,23587,2003,2.955622218379963
3842,23587,2004,3.092415886289736
3843,23587,2005,3.2128566545176693
3844,23587,2006,3.3165843970660593
3845,23700,2002,7.281383266847852
3846,23700,2003,7.178652885133497
3847,23700,2004,7.191478710435394
3848,23700,2005,7.186408562744771
3849,23700,2006,7.277554427398046
3850,23767,2002,14.7343791931063
3851,23767,2003,14.431691334106514
3852,23767,2004,14.417528439364016
3853,23767,2005,14.415417267134044
3854,23767,2006,14.465170464060165
3855,23776,2002,0.9403957288105739
3856,23776,2003,1.0432922383672725
3857,23776,2004,1.125844416816058
3858,23776,2005,1.2044147953150903
3859,23776,2006,1.27836011609739
3860,23810,2002,13.680592162736513
3861,23810,2003,13.99435502881181
3862,23810,2004,14.274849714772133
3863,23810,2005,14.502834782673432
3864,23810,2006,14.6966870330812
3865,23812,2002,5.1272771995827275
3866,23812,2003,5.096583346569961
3867,23812,2004,5.092366663897071
